id,user_id,center,extent
1350,126,POINT (119.4821495923289945 39.8200422339340889),"POLYGON ((119.4821029727831672 39.8202821401014475, 119.4821237738998008 39.8202918493756925, 119.4821454265286604 39.8202994730311559, 119.4821677221431031 39.8203049376478759, 119.4821904460241768 39.8203081905986025, 119.4822133793284706 39.8203092005556414, 119.4822363011957407 39.8203079577925578, 119.4822589908758772 39.8203044742778332, 119.4822812298548484 39.8202987835596289, 119.4823028039591293 39.8202909404426606, 119.4823235054182931 39.8202810204604347, 119.4823431348659994 39.8202691191478095, 119.4823615032599093 39.8202553511209345, 119.4823784337023653 39.8202398489734222, 119.4823937631439463 39.8202227619994318, 119.4824073439537528 39.8202042547558648, 119.4824190453411603 39.8201845054775916, 119.4824287546153982 39.8201637043609651, 119.4824363782708616 39.8201420517321054, 119.4824418428875816 39.8201197561176627, 119.4824450958383011 39.8200970322365961, 119.4824461057953471 39.8200740989322952, 119.4824448630322564 39.8200511770650252, 119.4824413795175388 39.8200284873848958, 119.4824356887993275 39.8200062484059245, 119.4824278456823663 39.8199846743016437, 119.4824179257001475 39.8199639728424657, 119.4824060243875152 39.8199443433947664, 119.4823922563606402 39.8199259750008494, 119.4823767542131208 39.8199090445583934, 119.4823596672391375 39.8198937151168124, 119.4823411599955705 39.8198801343070130, 119.4823214107173044 39.8198684329196126, 119.4821962118748502 39.8198023277667374, 119.4821754107582166 39.8197926184924924, 119.4821537581293569 39.8197849948370290, 119.4821314625149142 39.8197795302203090, 119.4821087386338405 39.8197762772695825, 119.4820858053295467 39.8197752673125436, 119.4820628834622767 39.8197765100756271, 119.4820401937821401 39.8197799935903518, 119.4820179548031689 39.8197856843085560, 119.4819963806988881 39.8197935274255244, 119.4819756792397243 39.8198034474077502, 119.4819560497920179 39.8198153487203754, 119.4819376813981080 39.8198291167472505, 119.4819207509556520 39.8198446188947628, 119.4819054215140710 39.8198617058687532, 119.4818918407042645 39.8198802131123202, 119.4818801393168570 39.8198999623905934, 119.4818704300426191 39.8199207635072199, 119.4818628063871557 39.8199424161360795, 119.4818573417704357 39.8199647117505222, 119.4818540888197163 39.8199874356315888, 119.4818530788626703 39.8200103689358897, 119.4818543216257609 39.8200332908031598, 119.4818578051404785 39.8200559804832892, 119.4818634958586898 39.8200782194622604, 119.4818713389756510 39.8200997935665413, 119.4818812589578698 39.8201204950257193, 119.4818931602705021 39.8201401244734186, 119.4819069282973771 39.8201584928673356, 119.4819224304448966 39.8201754233097915, 119.4819395174188799 39.8201907527513725, 119.4819580246624469 39.8202043335611719, 119.4819777739407130 39.8202160349485723, 119.4821029727831672 39.8202821401014475))"
1351,126,POINT (119.4780930338983183 39.8213874067796638),"POLYGON ((119.4783269555370993 39.8213874067796638, 119.4783258291404735 39.8213644784495671, 119.4783224607984096 39.8213417709318307, 119.4783168829498692 39.8213195029122460, 119.4783091493126079 39.8212978888440290, 119.4782993343657580 39.8212771368824718, 119.4782875326326206 39.8212574468802956, 119.4782738577703611 39.8212390084630030, 119.4782584414753615 39.8212219992026135, 119.4782414322149862 39.8212065829076138, 119.4782229937976865 39.8211929080453544, 119.4782033037955102 39.8211811063122312, 119.4781825518339531 39.8211712913653813, 119.4781609377657361 39.8211635577281129, 119.4781386697461585 39.8211579798795796, 119.4781159622284150 39.8211546115375086, 119.4780930338983183 39.8211534851408828, 119.4780701055682215 39.8211546115375086, 119.4780473980504780 39.8211579798795796, 119.4780251300309004 39.8211635577281129, 119.4780035159626834 39.8211712913653813, 119.4779827640011263 39.8211811063122312, 119.4779630739989500 39.8211929080453544, 119.4779446355816503 39.8212065829076138, 119.4779276263212751 39.8212219992026135, 119.4779122100262754 39.8212390084630030, 119.4778985351640159 39.8212574468802956, 119.4778867334308785 39.8212771368824718, 119.4778769184840286 39.8212978888440290, 119.4778691848467673 39.8213195029122460, 119.4778636069982269 39.8213417709318307, 119.4778602386561630 39.8213644784495671, 119.4778591122595373 39.8213874067796638, 119.4778602386561630 39.8214103351097606, 119.4778636069982269 39.8214330426274969, 119.4778691848467673 39.8214553106470817, 119.4778769184840286 39.8214769247152987, 119.4778867334308785 39.8214976766768558, 119.4778985351640159 39.8215173666790321, 119.4779122100262754 39.8215358050963246, 119.4779276263212751 39.8215528143567141, 119.4779446355816503 39.8215682306517138, 119.4779630739989500 39.8215819055139733, 119.4779827640011263 39.8215937072470965, 119.4780035159626834 39.8216035221939464, 119.4780251300309004 39.8216112558312147, 119.4780473980504780 39.8216168336797480, 119.4780701055682215 39.8216202020218191, 119.4780930338983183 39.8216213284184448, 119.4781159622284150 39.8216202020218191, 119.4781386697461585 39.8216168336797480, 119.4781609377657361 39.8216112558312147, 119.4781825518339531 39.8216035221939464, 119.4782033037955102 39.8215937072470965, 119.4782229937976865 39.8215819055139733, 119.4782414322149862 39.8215682306517138, 119.4782584414753615 39.8215528143567141, 119.4782738577703611 39.8215358050963246, 119.4782875326326206 39.8215173666790321, 119.4782993343657580 39.8214976766768558, 119.4783091493126079 39.8214769247152987, 119.4783168829498692 39.8214553106470817, 119.4783224607984096 39.8214330426274969, 119.4783258291404735 39.8214103351097606, 119.4783269555370993 39.8213874067796638))"
1352,126,POINT (119.4173444807692448 39.8502409038461494),"POLYGON ((119.4175785007009551 39.8502409038461494, 119.4175773738310227 39.8502179658816615, 119.4175740040735860 39.8501952488223097, 119.4175684238812636 39.8501729714458008, 119.4175606869943636 39.8501513482954408, 119.4175508679233104 39.8501305876139895, 119.4175390612311389 39.8501108893381542, 119.4175253806227630 39.8500924431731107, 119.4175099578498873 39.8500754267654997, 119.4174929414422905 39.8500600039926383, 119.4174744952772329 39.8500463233842552, 119.4174547970014117 39.8500345166920908, 119.4174340363199605 39.8500246976210377, 119.4174124131696004 39.8500169607341235, 119.4173901357930845 39.8500113805418010, 119.4173674187337326 39.8500080107843715, 119.4173444807692448 39.8500068839144319, 119.4173215428047570 39.8500080107843715, 119.4172988257454051 39.8500113805418010, 119.4172765483688892 39.8500169607341235, 119.4172549252185291 39.8500246976210377, 119.4172341645370778 39.8500345166920908, 119.4172144662612567 39.8500463233842552, 119.4171960200961990 39.8500600039926383, 119.4171790036886023 39.8500754267654997, 119.4171635809157266 39.8500924431731107, 119.4171499003073507 39.8501108893381542, 119.4171380936151792 39.8501305876139895, 119.4171282745441260 39.8501513482954408, 119.4171205376572260 39.8501729714458008, 119.4171149574649036 39.8501952488223097, 119.4171115877074669 39.8502179658816615, 119.4171104608375344 39.8502409038461494, 119.4171115877074669 39.8502638418106372, 119.4171149574649036 39.8502865588699891, 119.4171205376572260 39.8503088362464979, 119.4171282745441260 39.8503304593968579, 119.4171380936151792 39.8503512200783092, 119.4171499003073507 39.8503709183541446, 119.4171635809157266 39.8503893645191880, 119.4171790036886023 39.8504063809267990, 119.4171960200961990 39.8504218036996605, 119.4172144662612567 39.8504354843080435, 119.4172341645370778 39.8504472910002079, 119.4172549252185291 39.8504571100712610, 119.4172765483688892 39.8504648469581753, 119.4172988257454051 39.8504704271504977, 119.4173215428047570 39.8504737969079272, 119.4173444807692448 39.8504749237778668, 119.4173674187337326 39.8504737969079272, 119.4173901357930845 39.8504704271504977, 119.4174124131696004 39.8504648469581753, 119.4174340363199605 39.8504571100712610, 119.4174547970014117 39.8504472910002079, 119.4174744952772329 39.8504354843080435, 119.4174929414422905 39.8504218036996605, 119.4175099578498873 39.8504063809267990, 119.4175253806227630 39.8503893645191880, 119.4175390612311389 39.8503709183541446, 119.4175508679233104 39.8503512200783092, 119.4175606869943636 39.8503304593968579, 119.4175684238812636 39.8503088362464979, 119.4175740040735860 39.8502865588699891, 119.4175773738310227 39.8502638418106372, 119.4175785007009551 39.8502409038461494))"
1353,126,POINT (118.1127482580645136 39.8149714193548476),"POLYGON ((118.1129821578657442 39.8149714193548476, 118.1129810315742645 39.8149484931652111, 118.1129776635466442 39.8149257877673080, 118.1129720862188321 39.8149035218265368, 118.1129643533035249 39.8148819097760835, 118.1129545392729341 39.8148611597518070, 118.1129427386415500 39.8148414715877763, 118.1129290650558943 39.8148230348917807, 118.1129136502000847 39.8148060272192836, 118.1128966425275735 39.8147906123634598, 118.1128782058315778 39.8147769387778041, 118.1128585176675614 39.8147651381464200, 118.1128377676432706 39.8147553241158363, 118.1128161555928244 39.8147475912005362, 118.1127938896520533 39.8147420138727171, 118.1127711842541572 39.8147386458450967, 118.1127482580645136 39.8147375195536242, 118.1127253318748700 39.8147386458450967, 118.1127026264769739 39.8147420138727171, 118.1126803605362028 39.8147475912005362, 118.1126587484857566 39.8147553241158363, 118.1126379984614658 39.8147651381464200, 118.1126183102974494 39.8147769387778041, 118.1125998736014537 39.8147906123634598, 118.1125828659289425 39.8148060272192836, 118.1125674510731329 39.8148230348917807, 118.1125537774874772 39.8148414715877763, 118.1125419768560931 39.8148611597518070, 118.1125321628255023 39.8148819097760835, 118.1125244299101951 39.8149035218265368, 118.1125188525823830 39.8149257877673080, 118.1125154845547627 39.8149484931652111, 118.1125143582632830 39.8149714193548476, 118.1125154845547627 39.8149943455444841, 118.1125188525823830 39.8150170509423873, 118.1125244299101951 39.8150393168831584, 118.1125321628255023 39.8150609289336117, 118.1125419768560931 39.8150816789578883, 118.1125537774874772 39.8151013671219189, 118.1125674510731329 39.8151198038179146, 118.1125828659289425 39.8151368114904116, 118.1125998736014537 39.8151522263462354, 118.1126183102974494 39.8151658999318911, 118.1126379984614658 39.8151777005632752, 118.1126587484857566 39.8151875145938590, 118.1126803605362028 39.8151952475091591, 118.1127026264769739 39.8152008248369782, 118.1127253318748700 39.8152041928645986, 118.1127482580645136 39.8152053191560711, 118.1127711842541572 39.8152041928645986, 118.1127938896520533 39.8152008248369782, 118.1128161555928244 39.8151952475091591, 118.1128377676432706 39.8151875145938590, 118.1128585176675614 39.8151777005632752, 118.1128782058315778 39.8151658999318911, 118.1128966425275735 39.8151522263462354, 118.1129136502000847 39.8151368114904116, 118.1129290650558943 39.8151198038179146, 118.1129427386415500 39.8151013671219189, 118.1129545392729341 39.8150816789578883, 118.1129643533035249 39.8150609289336117, 118.1129720862188321 39.8150393168831584, 118.1129776635466442 39.8150170509423873, 118.1129810315742645 39.8149943455444841, 118.1129821578657442 39.8149714193548476))"
1354,126,POINT (116.3628007701349247 39.9776790343798609),"POLYGON ((116.3629769382775976 39.9778527005387474, 116.3629969395301487 39.9778413279270595, 116.3630157297603205 39.9778280496120217, 116.3630331280079417 39.9778129934710833, 116.3630489667183667 39.9777963045030944, 116.3630630933561463 39.9777781434319479, 116.3630753718740465 39.9777586851586832, 116.3630856840232184 39.9777381170771093, 116.3630939304920417 39.9777166372690971, 116.3631000318625155 39.9776944525969427, 116.3631039293750860 39.9776717767111620, 116.3631055854945942 39.9776488279929296, 116.3631049842717005 39.9776258274509573, 116.3631021314965182 39.9776029965930206, 116.3630970546428074 39.9775805552927750, 116.3630898026034686 39.9775587196722100, 116.3630804452195946 39.9775377000202781, 116.3630690726078996 39.9775176987677270, 116.3630557942928760 39.9774989085375481, 116.3630407381519234 39.9774815102899339, 116.3630240491839345 39.9774656715795160, 116.3630058881127951 39.9774515449417365, 116.3629864298395233 39.9774392664238363, 116.3629658617579565 39.9774289542746573, 116.3629443819499443 39.9774207078058268, 116.3629221972777970 39.9774146064353602, 116.3628995213920092 39.9774107089227826, 116.3628765726737839 39.9774090528032744, 116.3628535721317974 39.9774096540261681, 116.3628307412738678 39.9774125068013575, 116.3628082999736222 39.9774175836550683, 116.3627864643530501 39.9774248356944071, 116.3627654447011253 39.9774341930782811, 116.3626246019922519 39.9775053682209816, 116.3626046007397008 39.9775167408326695, 116.3625858105095290 39.9775300191477072, 116.3625684122619077 39.9775450752886456, 116.3625525735514827 39.9775617642566345, 116.3625384469137032 39.9775799253277810, 116.3625261683958030 39.9775993836010457, 116.3625158562466311 39.9776199516826196, 116.3625076097778077 39.9776414314906319, 116.3625015084073340 39.9776636161627863, 116.3624976108947635 39.9776862920485669, 116.3624959547752553 39.9777092407667993, 116.3624965559981490 39.9777322413087717, 116.3624994087733313 39.9777550721667083, 116.3625044856270421 39.9777775134669540, 116.3625117376663809 39.9777993490875190, 116.3625210950502549 39.9778203687394509, 116.3625324676619499 39.9778403699920020, 116.3625457459769734 39.9778591602221809, 116.3625608021179261 39.9778765584697950, 116.3625774910859150 39.9778923971802129, 116.3625956521570544 39.9779065238179925, 116.3626151104303261 39.9779188023358927, 116.3626356785118929 39.9779291144850717, 116.3626571583199052 39.9779373609539022, 116.3626793429920525 39.9779434623243688, 116.3627020188778403 39.9779473598369464, 116.3627249675960655 39.9779490159564546, 116.3627479681380521 39.9779484147335609, 116.3627707989959816 39.9779455619583715, 116.3627932402962273 39.9779404851046607, 116.3628150759167994 39.9779332330653219, 116.3628360955687242 39.9779238756814479, 116.3629769382775976 39.9778527005387474))"
1355,126,POINT (116.4872439781865125 39.8651030436378022),"POLYGON ((116.4871631114076962 39.8653243765113459, 116.4871841154886454 39.8653336758188885, 116.4872059299207336 39.8653408715877831, 116.4872283446190551 39.8653458945188248, 116.4872511437178275 39.8653486962384491, 116.4872741076492417 39.8653492497645701, 116.4872970152581075 39.8653475497664189, 116.4873196459316063 39.8653436126159164, 116.4873417817239982 39.8653374762299606, 116.4873632094554949 39.8653291997053145, 116.4873837227653439 39.8653188627494330, 116.4874031240991314 39.8653065649128493, 116.4874212266114171 39.8652924246304536, 116.4874378559651120 39.8652765780808949, 116.4874528520104633 39.8652591778751102, 116.4874660703273435 39.8652403915865889, 116.4874773836161239 39.8652204001375665, 116.4874866829236737 39.8651993960566173, 116.4874938786925611 39.8651775816245220, 116.4874989016236100 39.8651551669261934, 116.4875017033432414 39.8651323678274281, 116.4875022568693623 39.8651094038960139, 116.4875005568712112 39.8650864962871481, 116.4874966197207016 39.8650638656136493, 116.4874904833347529 39.8650417298212503, 116.4874822068100997 39.8650203020897536, 116.4874718698542182 39.8649997887799188, 116.4874595720176416 39.8649803874461313, 116.4874454317352388 39.8649622849338385, 116.4874295851856800 39.8649456555801365, 116.4874121849799025 39.8649306595347923, 116.4873933986913812 39.8649174412179121, 116.4873734072423446 39.8649061279291246, 116.4873248449653005 39.8648817107642657, 116.4873038408843513 39.8648724114567230, 116.4872820264522630 39.8648652156878285, 116.4872596117539416 39.8648601927567867, 116.4872368126551692 39.8648573910371624, 116.4872138487237549 39.8648568375110415, 116.4871909411148891 39.8648585375091926, 116.4871683104413904 39.8648624746596951, 116.4871461746489985 39.8648686110456509, 116.4871247469175017 39.8648768875702970, 116.4871042336076528 39.8648872245261785, 116.4870848322738652 39.8648995223627622, 116.4870667297615796 39.8649136626451579, 116.4870501004078847 39.8649295091947167, 116.4870351043625334 39.8649469094005013, 116.4870218860456532 39.8649656956890226, 116.4870105727568728 39.8649856871380450, 116.4870012734493230 39.8650066912189942, 116.4869940776804356 39.8650285056510896, 116.4869890547493867 39.8650509203494181, 116.4869862530297553 39.8650737194481835, 116.4869856995036344 39.8650966833795977, 116.4869873995017855 39.8651195909884635, 116.4869913366522951 39.8651422216619622, 116.4869974730382438 39.8651643574543613, 116.4870057495628970 39.8651857851858580, 116.4870160865187785 39.8652062984956927, 116.4870283843553551 39.8652256998294803, 116.4870425246377579 39.8652438023417730, 116.4870583711873167 39.8652604316954751, 116.4870757713930942 39.8652754277408192, 116.4870945576816155 39.8652886460576994, 116.4871145491306521 39.8652999593464870, 116.4871631114076962 39.8653243765113459))"
1356,126,POINT (116.3997264277456765 39.9626073063583576),"POLYGON ((116.3999608318229093 39.9626073063583576, 116.3999597031032209 39.9625843307410236, 116.3999563278142944 39.9625615763914439, 116.3999507384620529 39.9625392624464482, 116.3999429888749688 39.9625176038015226, 116.3999331536858506 39.9624968090412480, 116.3999213276129012 39.9624770784305454, 116.3999076245476942 39.9624586019859791, 116.3998921764582235 39.9624415576458034, 116.3998751321180549 39.9624261095563398, 116.3998566556734886 39.9624124064911328, 116.3998369250627860 39.9624005804181905, 116.3998161303025114 39.9623907452290581, 116.3997944716575859 39.9623829956419883, 116.3997721577125901 39.9623774062897326, 116.3997494033630034 39.9623740310008202, 116.3997264277456765 39.9623729022811176, 116.3997034521283496 39.9623740310008202, 116.3996806977787628 39.9623774062897326, 116.3996583838337671 39.9623829956419883, 116.3996367251888415 39.9623907452290581, 116.3996159304285669 39.9624005804181905, 116.3995961998178643 39.9624124064911328, 116.3995777233732980 39.9624261095563398, 116.3995606790331294 39.9624415576458034, 116.3995452309436587 39.9624586019859791, 116.3995315278784517 39.9624770784305454, 116.3995197018055023 39.9624968090412480, 116.3995098666163841 39.9625176038015226, 116.3995021170293001 39.9625392624464482, 116.3994965276770586 39.9625615763914439, 116.3994931523881320 39.9625843307410236, 116.3994920236684436 39.9626073063583576, 116.3994931523881320 39.9626302819756916, 116.3994965276770586 39.9626530363252712, 116.3995021170293001 39.9626753502702670, 116.3995098666163841 39.9626970089151925, 116.3995197018055023 39.9627178036754671, 116.3995315278784517 39.9627375342861697, 116.3995452309436587 39.9627560107307360, 116.3995606790331294 39.9627730550709117, 116.3995777233732980 39.9627885031603753, 116.3995961998178643 39.9628022062255823, 116.3996159304285669 39.9628140322985246, 116.3996367251888415 39.9628238674876570, 116.3996583838337671 39.9628316170747269, 116.3996806977787628 39.9628372064269826, 116.3997034521283496 39.9628405817158949, 116.3997264277456765 39.9628417104355975, 116.3997494033630034 39.9628405817158949, 116.3997721577125901 39.9628372064269826, 116.3997944716575859 39.9628316170747269, 116.3998161303025114 39.9628238674876570, 116.3998369250627860 39.9628140322985246, 116.3998566556734886 39.9628022062255823, 116.3998751321180549 39.9627885031603753, 116.3998921764582235 39.9627730550709117, 116.3999076245476942 39.9627560107307360, 116.3999213276129012 39.9627375342861697, 116.3999331536858506 39.9627178036754671, 116.3999429888749688 39.9626970089151925, 116.3999507384620529 39.9626753502702670, 116.3999563278142944 39.9626530363252712, 116.3999597031032209 39.9626302819756916, 116.3999608318229093 39.9626073063583576))"
1357,126,POINT (116.4118047142857080 40.0081549999999950),"POLYGON ((116.4120392746929156 40.0081549999999950, 116.4120381452204356 40.0081320090596435, 116.4120347676804528 40.0081092395346190, 116.4120291746005194 40.0080869107078954, 116.4120214198450611 40.0080652376182684, 116.4120115780965961 40.0080444289894501, 116.4119997441365513 40.0080246852199082, 116.4119860319324147 40.0080061964529321, 116.4119705735402448 40.0079891407454653, 116.4119535178327709 40.0079736823532812, 116.4119350290657877 40.0079599701491588, 116.4119152852962458 40.0079481361891069, 116.4118944766674275 40.0079382944406419, 116.4118728035778076 40.0079305396851765, 116.4118504747510769 40.0079249466052431, 116.4118277052260595 40.0079215690652674, 116.4118047142857080 40.0079204395927945, 116.4117817233453565 40.0079215690652674, 116.4117589538203390 40.0079249466052431, 116.4117366249936083 40.0079305396851765, 116.4117149519039884 40.0079382944406419, 116.4116941432751702 40.0079481361891069, 116.4116743995056282 40.0079599701491588, 116.4116559107386450 40.0079736823532812, 116.4116388550311711 40.0079891407454653, 116.4116233966390013 40.0080061964529321, 116.4116096844348647 40.0080246852199082, 116.4115978504748199 40.0080444289894501, 116.4115880087263548 40.0080652376182684, 116.4115802539708966 40.0080869107078954, 116.4115746608909632 40.0081092395346190, 116.4115712833509804 40.0081320090596435, 116.4115701538785004 40.0081549999999950, 116.4115712833509804 40.0081779909403465, 116.4115746608909632 40.0082007604653711, 116.4115802539708966 40.0082230892920947, 116.4115880087263548 40.0082447623817217, 116.4115978504748199 40.0082655710105399, 116.4116096844348647 40.0082853147800819, 116.4116233966390013 40.0083038035470580, 116.4116388550311711 40.0083208592545247, 116.4116559107386450 40.0083363176467088, 116.4116743995056282 40.0083500298508312, 116.4116941432751702 40.0083618638108831, 116.4117149519039884 40.0083717055593482, 116.4117366249936083 40.0083794603148135, 116.4117589538203390 40.0083850533947469, 116.4117817233453565 40.0083884309347226, 116.4118047142857080 40.0083895604071955, 116.4118277052260595 40.0083884309347226, 116.4118504747510769 40.0083850533947469, 116.4118728035778076 40.0083794603148135, 116.4118944766674275 40.0083717055593482, 116.4119152852962458 40.0083618638108831, 116.4119350290657877 40.0083500298508312, 116.4119535178327709 40.0083363176467088, 116.4119705735402448 40.0083208592545247, 116.4119860319324147 40.0083038035470580, 116.4119997441365513 40.0082853147800819, 116.4120115780965961 40.0082655710105399, 116.4120214198450611 40.0082447623817217, 116.4120291746005194 40.0082230892920947, 116.4120347676804528 40.0082007604653711, 116.4120381452204356 40.0081779909403465, 116.4120392746929156 40.0081549999999950))"
1358,126,POINT (116.4071544398855735 39.9977433950382064),"POLYGON ((116.4073889645263478 39.9977433950382064, 116.4073878352261033 39.9977204076035804, 116.4073844582011361 39.9976976415505163, 116.4073788659740529 39.9976753161285501, 116.4073711124010515 39.9976536463437000, 116.4073612721532811 39.9976328408878388, 116.4073494399977164 39.9976131001288806, 116.4073357298844655 39.9975946141811320, 116.4073202738494217 39.9975775610743582, 116.4073032207426479 39.9975621050393144, 116.4072847347948994 39.9975483949260635, 116.4072649940359412 39.9975365627704917, 116.4072441885800799 39.9975267225227284, 116.4072225187952228 39.9975189689497270, 116.4072001933732565 39.9975133767226438, 116.4071774273201925 39.9975099996976837, 116.4071544398855735 39.9975088703974322, 116.4071314524509546 39.9975099996976837, 116.4071086863978906 39.9975133767226438, 116.4070863609759243 39.9975189689497270, 116.4070646911910671 39.9975267225227284, 116.4070438857352059 39.9975365627704917, 116.4070241449762477 39.9975483949260635, 116.4070056590284992 39.9975621050393144, 116.4069886059217254 39.9975775610743582, 116.4069731498866815 39.9975946141811320, 116.4069594397734306 39.9976131001288806, 116.4069476076178660 39.9976328408878388, 116.4069377673700956 39.9976536463437000, 116.4069300137970941 39.9976753161285501, 116.4069244215700110 39.9976976415505163, 116.4069210445450437 39.9977204076035804, 116.4069199152447993 39.9977433950382064, 116.4069210445450437 39.9977663824728324, 116.4069244215700110 39.9977891485258965, 116.4069300137970941 39.9978114739478627, 116.4069377673700956 39.9978331437327128, 116.4069476076178660 39.9978539491885741, 116.4069594397734306 39.9978736899475322, 116.4069731498866815 39.9978921758952808, 116.4069886059217254 39.9979092290020546, 116.4070056590284992 39.9979246850370984, 116.4070241449762477 39.9979383951503493, 116.4070438857352059 39.9979502273059211, 116.4070646911910671 39.9979600675536844, 116.4070863609759243 39.9979678211266858, 116.4071086863978906 39.9979734133537690, 116.4071314524509546 39.9979767903787291, 116.4071544398855735 39.9979779196789806, 116.4071774273201925 39.9979767903787291, 116.4072001933732565 39.9979734133537690, 116.4072225187952228 39.9979678211266858, 116.4072441885800799 39.9979600675536844, 116.4072649940359412 39.9979502273059211, 116.4072847347948994 39.9979383951503493, 116.4073032207426479 39.9979246850370984, 116.4073202738494217 39.9979092290020546, 116.4073357298844655 39.9978921758952808, 116.4073494399977164 39.9978736899475322, 116.4073612721532811 39.9978539491885741, 116.4073711124010515 39.9978331437327128, 116.4073788659740529 39.9978114739478627, 116.4073844582011361 39.9977891485258965, 116.4073878352261033 39.9977663824728324, 116.4073889645263478 39.9977433950382064))"
1359,126,POINT (116.3087600747166164 39.9742911912408090),"POLYGON ((116.3089181711582256 39.9744743019184483, 116.3089382269973555 39.9744630281775599, 116.3089570812422693 39.9744498429068145, 116.3089745523163288 39.9744348730875814, 116.3089904719635115 39.9744182628874043, 116.3090046868689171 39.9744001722715865, 116.3090170601352469 39.9743807754626488, 116.3090274726011586 39.9743602592624683, 116.3090358239889355 39.9743388212532693, 116.3090420338701563 39.9743166678947901, 116.3090460424402295 39.9742940125359922, 116.3090478110944730 39.9742710733603630, 116.3090473227997705 39.9742480712847055, 116.3090445822586645 39.9742252278315817, 116.3090396158640516 39.9742027629959225, 116.3090324714450361 39.9741808931263876, 116.3090232178062990 39.9741598288417777, 116.3090119440654036 39.9741397730026620, 116.3089987587946581 39.9741209187577340, 116.3089837889754250 39.9741034476836816, 116.3089671787752479 39.9740875280364989, 116.3089490881594230 39.9740733131310932, 116.3089296913504995 39.9740609398647706, 116.3089091751503190 39.9740505273988518, 116.3088877371411058 39.9740421760110678, 116.3088655837826337 39.9740359661298612, 116.3088429284238430 39.9740319575597738, 116.3088199892482066 39.9740301889055303, 116.3087969871725562 39.9740306772002398, 116.3087741437194182 39.9740334177413459, 116.3087516788837661 39.9740383841359588, 116.3087298090142383 39.9740455285549672, 116.3087087447296284 39.9740547821937184, 116.3086019782750498 39.9741080805631626, 116.3085819224359199 39.9741193543040509, 116.3085630681910061 39.9741325395747964, 116.3085455971169466 39.9741475093940295, 116.3085296774697639 39.9741641195942066, 116.3085154625643582 39.9741822102100244, 116.3085030892980285 39.9742016070189621, 116.3084926768321168 39.9742221232191426, 116.3084843254443399 39.9742435612283415, 116.3084781155631191 39.9742657145868208, 116.3084741069930459 39.9742883699456186, 116.3084723383388024 39.9743113091212479, 116.3084728266335048 39.9743343111969054, 116.3084755671746109 39.9743571546500291, 116.3084805335692238 39.9743796194856884, 116.3084876779882393 39.9744014893552233, 116.3084969316269763 39.9744225536398332, 116.3085082053678718 39.9744426094789489, 116.3085213906386173 39.9744614637238769, 116.3085363604578504 39.9744789347979292, 116.3085529706580274 39.9744948544451120, 116.3085710612738524 39.9745090693505176, 116.3085904580827759 39.9745214426168403, 116.3086109742829564 39.9745318550827591, 116.3086324122921695 39.9745402064705431, 116.3086545656506416 39.9745464163517497, 116.3086772210094324 39.9745504249218371, 116.3087001601850687 39.9745521935760806, 116.3087231622607192 39.9745517052813710, 116.3087460057138571 39.9745489647402650, 116.3087684705495093 39.9745439983456521, 116.3087903404190371 39.9745368539266437, 116.3088114047036470 39.9745276002878924, 116.3089181711582256 39.9744743019184483))"
